# This file is called   output.dat
# Performance of RQL query on HTTP Headers
# StartTime    EndTime       Duration 
326536000	326616000	80000
326721000	326801000	80000
326789000	326869000	80000
326811000	326891000	80000
326901000	326983000	82000
326627000	326710000	83000
326696000	326779000	83000
326979000	327064000	85000
327074000	327151000	77000
327455000	327533000	78000
327925000	328003000	78000
327161000	327240000	79000
327479000	327558000	79000
327388000	327468000	80000
327545000	327625000	80000
327953000	328033000	80000
327091000	327172000	81000
327568000	327649000	81000
327834000	327915000	81000
327862000	327943000	81000
327295000	327377000	82000
327363000	327445000	82000
327267000	327353000	86000
328790000	328868000	78000
328820000	328899000	79000
328968000	329047000	79000
328112000	328192000	80000
328140000	328220000	80000
328541000	328621000	80000
328599000	328679000	80000
328631000	328711000	80000
328878000	328958000	80000
328910000	328990000	80000
328320000	328403000	83000
328343000	328426000	83000
328413000	328496000	83000
328506000	328589000	83000
328046000	328130000	84000
329058000	329136000	78000
329094000	329173000	79000
329801000	329883000	82000
329001000	329084000	83000
329371000	329456000	85000
330412000	330487000	75000
330788000	330868000	80000
330503000	330584000	81000
330016000	330098000	82000
330595000	330678000	83000
330108000	330192000	84000
330317000	330402000	85000
331947000	332020000	73000
331375000	331450000	75000
331862000	331937000	75000
331594000	331671000	77000
331465000	331543000	78000
331682000	331760000	78000
331771000	331849000	78000
331281000	331364000	83000
332642000	332712000	70000
332886000	332957000	71000
332391000	332463000	72000
332559000	332631000	72000
332722000	332794000	72000
332804000	332876000	72000
332307000	332380000	73000
332118000	332192000	74000
332473000	332549000	76000
332980000	333057000	77000
332029000	332108000	79000
333439000	333500000	61000
333657000	333718000	61000
333727000	333788000	61000
333798000	333859000	61000
333868000	333929000	61000
333938000	333999000	61000
333366000	333429000	63000
333585000	333648000	63000
333509000	333575000	66000
333288000	333356000	68000
333067000	333143000	76000
334082000	334143000	61000
334384000	334445000	61000
334603000	334664000	61000
334152000	334214000	62000
334674000	334736000	62000
334009000	334072000	63000
334311000	334374000	63000
334531000	334594000	63000
334829000	334892000	63000
334902000	334965000	63000
334455000	334521000	66000
334745000	334819000	74000
334223000	334301000	78000
334974000	335058000	84000
335684000	335744000	60000
335824000	335884000	60000
335973000	336033000	60000
335389000	335450000	61000
335754000	335815000	61000
335317000	335379000	62000
335613000	335675000	62000
335540000	335603000	63000
335155000	335219000	64000
335894000	335963000	69000
335460000	335530000	70000
335068000	335145000	77000
335229000	335307000	78000
336042000	336102000	60000
336566000	336626000	60000
336635000	336695000	60000
336111000	336173000	62000
336183000	336245000	62000
336495000	336557000	62000
336346000	336409000	63000
336421000	336485000	64000
336270000	336336000	66000
339945000	339999000	54000
339880000	339935000	55000
339330000	339386000	56000
339611000	339667000	56000
339676000	339732000	56000
339396000	339453000	57000
339463000	339520000	57000
339544000	339601000	57000
339812000	339871000	59000
339742000	339802000	60000
339241000	339320000	79000
340008000	340062000	54000
340417000	340472000	55000
340680000	340735000	55000
340957000	341012000	55000
340072000	340128000	56000
340137000	340193000	56000
340548000	340604000	56000
340744000	340800000	56000
340284000	340341000	57000
340613000	340670000	57000
340350000	340408000	58000
340481000	340539000	58000
340889000	340947000	58000
340809000	340879000	70000
340203000	340274000	71000
341021000	341075000	54000
341428000	341482000	54000
341154000	341209000	55000
341363000	341419000	56000
341296000	341354000	58000
341085000	341145000	60000
341218000	341286000	68000
347480000	347539000	59000
347549000	347609000	60000
347669000	347731000	62000
347595000	347659000	64000
347620000	347684000	64000
347694000	347762000	68000
347741000	347810000	69000
347773000	347842000	69000
347399000	347469000	70000
347956000	348029000	73000
347508000	347583000	75000
347964000	348042000	78000
348366000	348423000	57000
348716000	348773000	57000
348298000	348356000	58000
348506000	348564000	58000
348580000	348638000	58000
348648000	348706000	58000
348858000	348916000	58000
348926000	348984000	58000
348537000	348596000	59000
348747000	348806000	59000
348816000	348875000	59000
348885000	348944000	59000
348606000	348666000	60000
348316000	348377000	61000
348391000	348452000	61000
348465000	348526000	61000
348676000	348737000	61000
348434000	348496000	62000
348783000	348848000	65000
348128000	348194000	66000
348047000	348118000	71000
348138000	348209000	71000
348954000	349026000	72000
348053000	348127000	74000
348205000	348288000	83000
348220000	348304000	84000
349422000	349479000	57000
349489000	349546000	57000
349905000	349962000	57000
349555000	349613000	58000
349625000	349683000	58000
349693000	349751000	58000
349761000	349819000	58000
349353000	349412000	59000
349517000	349576000	59000
349585000	349644000	59000
349725000	349784000	59000
349794000	349853000	59000
349863000	349922000	59000
349932000	349991000	59000
349005000	349065000	60000
349147000	349207000	60000
349283000	349343000	60000
349972000	350032000	60000
349037000	349098000	61000
349076000	349137000	61000
349446000	349507000	61000
349654000	349715000	61000
349300000	349363000	63000
349373000	349436000	63000
349108000	349172000	64000
349829000	349894000	65000
349217000	349289000	72000
350414000	350471000	57000
350073000	350131000	58000
350908000	350966000	58000
350940000	350998000	58000
350042000	350101000	59000
350183000	350242000	59000
350371000	350430000	59000
350658000	350717000	59000
350696000	350755000	59000
350768000	350827000	59000
350838000	350897000	59000
350871000	350930000	59000
350976000	351035000	59000
350111000	350171000	60000
350301000	350361000	60000
350554000	350614000	60000
350588000	350648000	60000
350800000	350860000	60000
350343000	350404000	61000
350624000	350685000	61000
350001000	350063000	62000
350727000	350789000	62000
350481000	350544000	63000
350440000	350504000	64000
350514000	350579000	65000
350142000	350208000	66000
350265000	350333000	68000
350218000	350290000	72000
351990000	352047000	57000
351009000	351067000	58000
351045000	351103000	58000
351441000	351499000	58000
351550000	351608000	58000
351077000	351136000	59000
351343000	351402000	59000
351412000	351471000	59000
351481000	351540000	59000
351510000	351569000	59000
351618000	351677000	59000
351721000	351780000	59000
351834000	351893000	59000
351145000	351205000	60000
351188000	351248000	60000
351371000	351431000	60000
351687000	351747000	60000
351764000	351824000	60000
351919000	351979000	60000
351937000	351997000	60000
351271000	351332000	61000
351300000	351361000	61000
351580000	351641000	61000
351650000	351711000	61000
351866000	351927000	61000
351113000	351178000	65000
351790000	351856000	66000
351215000	351290000	75000
352057000	352115000	58000
352978000	353036000	58000
352209000	352268000	59000
352733000	352792000	59000
352872000	352931000	59000
352941000	353000000	59000
352080000	352140000	60000
352908000	352968000	60000
352361000	352422000	61000
352391000	352452000	61000
352584000	352645000	61000
352612000	352673000	61000
352689000	352750000	61000
352802000	352863000	61000
352233000	352295000	62000
352433000	352495000	62000
352836000	352898000	62000
352007000	352070000	63000
352539000	352602000	63000
352762000	352825000	63000
352463000	352529000	66000
352655000	352723000	68000
352505000	352574000	69000
352150000	352222000	72000
352279000	352351000	72000
352125000	352198000	73000
352305000	352380000	75000
353796000	353853000	57000
353385000	353443000	58000
353453000	353511000	58000
353484000	353542000	58000
353521000	353579000	58000
353553000	353611000	58000
353690000	353748000	58000
353727000	353785000	58000
353863000	353921000	58000
353119000	353178000	59000
353277000	353336000	59000
353346000	353405000	59000
353415000	353474000	59000
353621000	353680000	59000
353658000	353717000	59000
353828000	353887000	59000
353159000	353219000	60000
353588000	353648000	60000
353758000	353818000	60000
353897000	353957000	60000
353967000	354027000	60000
353013000	353074000	61000
353087000	353148000	61000
353313000	353374000	61000
353931000	353992000	61000
353046000	353109000	63000
353193000	353266000	73000
353229000	353303000	74000
354108000	354165000	57000
354002000	354060000	58000
354070000	354128000	58000
354176000	354234000	58000
354400000	354458000	58000
354576000	354634000	58000
354683000	354741000	58000
354822000	354880000	58000
354138000	354197000	59000
354468000	354527000	59000
354507000	354566000	59000
354646000	354705000	59000
354891000	354950000	59000
354294000	354354000	60000
354330000	354390000	60000
354364000	354424000	60000
354715000	354775000	60000
354960000	355020000	60000
354037000	354098000	61000
354751000	354812000	61000
354864000	354925000	61000
354435000	354497000	62000
354537000	354600000	63000
354610000	354673000	63000
354935000	355001000	66000
354785000	354854000	69000
354209000	354284000	75000
354244000	354319000	75000
355661000	355718000	57000
355797000	355854000	57000
355550000	355608000	58000
355593000	355651000	58000
355011000	355070000	59000
355411000	355470000	59000
355453000	355512000	59000
355481000	355540000	59000
355618000	355677000	59000
355687000	355746000	59000
355728000	355787000	59000
355826000	355885000	59000
355080000	355140000	60000
355178000	355238000	60000
355383000	355443000	60000
355756000	355816000	60000
355864000	355924000	60000
355934000	355994000	60000
355310000	355371000	61000
355522000	355583000	61000
355970000	356031000	61000
355264000	355326000	62000
355030000	355093000	63000
355103000	355167000	64000
355150000	355214000	64000
355337000	355401000	64000
355894000	355960000	66000
355225000	355299000	74000
356109000	356166000	57000
356041000	356099000	58000
356146000	356204000	58000
356401000	356459000	58000
356469000	356527000	58000
356576000	356634000	58000
356746000	356804000	58000
356331000	356390000	59000
356368000	356427000	59000
356437000	356496000	59000
356507000	356566000	59000
356537000	356596000	59000
356644000	356703000	59000
356677000	356736000	59000
356783000	356842000	59000
356814000	356873000	59000
356853000	356912000	59000
356884000	356943000	59000
356922000	356981000	59000
356076000	356136000	60000
356176000	356236000	60000
356713000	356773000	60000
356297000	356358000	61000
356606000	356667000	61000
356004000	356066000	62000
356953000	357015000	62000
356991000	357056000	65000
356214000	356287000	73000
356246000	356320000	74000
357839000	357896000	57000
357487000	357545000	58000
357521000	357579000	58000
357556000	357614000	58000
357770000	357828000	58000
357906000	357964000	58000
357942000	358000000	58000
357974000	358032000	58000
357592000	357651000	59000
357696000	357755000	59000
357734000	357793000	59000
357803000	357862000	59000
357451000	357511000	60000
357663000	357723000	60000
357872000	357932000	60000
357142000	357203000	61000
357308000	357369000	61000
357026000	357088000	62000
357100000	357162000	62000
357172000	357234000	62000
357379000	357441000	62000
357624000	357686000	62000
357066000	357132000	66000
357330000	357397000	67000
357408000	357477000	69000
357244000	357320000	76000
357214000	357297000	83000
358330000	358387000	57000
358397000	358454000	57000
358445000	358502000	57000
358465000	358522000	57000
358580000	358637000	57000
358647000	358704000	57000
358042000	358100000	58000
358079000	358137000	58000
358602000	358660000	58000
358670000	358728000	58000
358010000	358069000	59000
358110000	358169000	59000
358179000	358238000	59000
358511000	358570000	59000
358533000	358592000	59000
358714000	358773000	59000
358738000	358797000	59000
358962000	359024000	62000
358370000	358435000	65000
358972000	359037000	65000
358886000	358952000	66000
358891000	358961000	70000
358249000	358320000	71000
358809000	358880000	71000
358147000	358221000	74000
359033000	359087000	54000
359161000	359215000	54000
359443000	359497000	54000
359849000	359903000	54000
359096000	359151000	55000
359184000	359239000	55000
359575000	359630000	55000
359605000	359660000	55000
359310000	359366000	56000
359738000	359794000	56000
359805000	359861000	56000
359983000	360039000	56000
359334000	359391000	57000
359376000	359433000	57000
359470000	359527000	57000
359640000	359697000	57000
359671000	359728000	57000
359782000	359839000	57000
359116000	359174000	58000
359401000	359459000	58000
359507000	359565000	58000
359537000	359595000	58000
359872000	359930000	58000
359047000	359106000	59000
359913000	359973000	60000
359707000	359772000	65000
359944000	360014000	70000
359249000	359324000	75000
359224000	359300000	76000
360763000	360813000	50000
360578000	360629000	51000
360702000	360753000	51000
360315000	360367000	52000
360377000	360429000	52000
360823000	360875000	52000
360850000	360902000	52000
360885000	360937000	52000
360912000	360964000	52000
360947000	360999000	52000
360974000	361026000	52000
360406000	360459000	53000
360439000	360492000	53000
360597000	360650000	53000
360639000	360692000	53000
360660000	360713000	53000
360723000	360776000	53000
360787000	360840000	53000
360172000	360226000	54000
360469000	360523000	54000
360533000	360587000	54000
360025000	360081000	56000
360049000	360105000	56000
360196000	360252000	56000
360339000	360396000	57000
360502000	360567000	65000
360262000	360329000	67000
360236000	360304000	68000
360091000	360161000	70000
360115000	360185000	70000
361778000	361827000	49000
361009000	361059000	50000
361719000	361769000	50000
361069000	361120000	51000
361130000	361181000	51000
361036000	361088000	52000
361656000	361709000	53000
361164000	361219000	55000
361191000	361246000	55000
361098000	361154000	56000
361229000	361293000	64000
362873000	362921000	48000
362748000	362798000	50000
362992000	363042000	50000
362950000	363001000	51000
362305000	362357000	52000
362888000	362940000	52000
362930000	362982000	52000
362430000	362483000	53000
362758000	362812000	54000
362366000	362421000	55000
362807000	362862000	55000
362492000	362548000	56000
362622000	362678000	56000
362822000	362878000	56000
362688000	362748000	60000
362675000	362738000	63000
362593000	362664000	71000
363948000	363996000	48000
363641000	363690000	49000
363700000	363749000	49000
363666000	363716000	50000
363790000	363840000	50000
363849000	363899000	50000
363909000	363959000	50000
363969000	364019000	50000
363605000	363657000	52000
363578000	363631000	53000
363759000	363812000	53000
363822000	363875000	53000
363885000	363938000	53000
363014000	363068000	54000
363507000	363561000	54000
363541000	363595000	54000
363726000	363780000	54000
364006000	364054000	48000
364064000	364112000	48000
364181000	364229000	48000
364122000	364171000	49000
364349000	364398000	49000
364378000	364427000	49000
364408000	364457000	49000
364466000	364515000	49000
364497000	364546000	49000
364555000	364604000	49000
364644000	364693000	49000
364674000	364723000	49000
364703000	364752000	49000
364733000	364782000	49000
364761000	364810000	49000
364791000	364840000	49000
364029000	364079000	50000
364089000	364139000	50000
364149000	364199000	50000
364437000	364487000	50000
364585000	364635000	50000
364819000	364869000	50000
364288000	364339000	51000
364318000	364369000	51000
364525000	364576000	51000
364614000	364665000	51000
364849000	364900000	51000
364909000	364960000	51000
364939000	364990000	51000
364878000	364930000	52000
364974000	365026000	52000
364239000	364308000	69000
364208000	364278000	70000
365840000	365888000	48000
365898000	365946000	48000
365094000	365143000	49000
365383000	365432000	49000
365507000	365556000	49000
365566000	365615000	49000
365655000	365704000	49000
365746000	365795000	49000
365035000	365085000	50000
365061000	365111000	50000
365447000	365497000	50000
365477000	365527000	50000
365596000	365646000	50000
365625000	365675000	50000
365804000	365854000	50000
365863000	365913000	50000
365923000	365973000	50000
365982000	366032000	50000
365294000	365345000	51000
365355000	365406000	51000
365536000	365587000	51000
365685000	365736000	51000
365714000	365765000	51000
365000000	365052000	52000
365322000	365374000	52000
365415000	365467000	52000
365956000	366008000	52000
365120000	365173000	53000
365152000	365205000	53000
365182000	365236000	54000
365775000	365831000	56000
365246000	365311000	65000
365215000	365284000	69000
366195000	366242000	47000
366017000	366066000	49000
366136000	366185000	49000
366328000	366377000	49000
366357000	366406000	49000
366102000	366152000	50000
366162000	366212000	50000
366387000	366437000	50000
366613000	366663000	50000
366635000	366685000	50000
366673000	366723000	50000
366694000	366744000	50000
366792000	366842000	50000
366076000	366127000	51000
366296000	366347000	51000
366732000	366783000	51000
366942000	366993000	51000
366041000	366093000	52000
366428000	366480000	52000
366447000	366499000	52000
366509000	366561000	52000
366552000	366604000	52000
366573000	366625000	52000
366265000	366318000	53000
366489000	366542000	53000
366754000	366807000	53000
366879000	366932000	53000
366816000	366870000	54000
366852000	366906000	54000
366984000	367040000	56000
366916000	366975000	59000
366221000	366286000	65000
367631000	367679000	48000
367689000	367737000	48000
367307000	367356000	49000
367746000	367795000	49000
367804000	367853000	49000
367050000	367100000	50000
367065000	367115000	50000
367109000	367159000	50000
367191000	367241000	50000
367368000	367418000	50000
367431000	367481000	50000
367526000	367576000	50000
367647000	367697000	50000
367829000	367879000	50000
367889000	367939000	50000
367984000	368034000	50000
367570000	367621000	51000
367586000	367637000	51000
367768000	367819000	51000
367862000	367913000	51000
367923000	367974000	51000
367951000	368002000	51000
367003000	367055000	52000
367169000	367221000	52000
367328000	367380000	52000
367461000	367513000	52000
367707000	367759000	52000
367263000	367317000	54000
367125000	367181000	56000
367396000	367452000	56000
367231000	367297000	66000
367494000	367560000	66000
368174000	368222000	48000
368457000	368505000	48000
368366000	368415000	49000
368425000	368474000	49000
368615000	368664000	49000
368791000	368840000	49000
368012000	368062000	50000
368114000	368164000	50000
368306000	368356000	50000
368336000	368386000	50000
368484000	368534000	50000
368556000	368606000	50000
368639000	368689000	50000
368673000	368723000	50000
368699000	368749000	50000
368732000	368782000	50000
368759000	368809000	50000
368396000	368447000	51000
368913000	368964000	51000
368072000	368124000	52000
368274000	368326000	52000
368515000	368567000	52000
368850000	368902000	52000
368881000	368933000	52000
368943000	368995000	52000
368974000	369026000	52000
368134000	368187000	53000
368576000	368629000	53000
368818000	368872000	54000
368044000	368104000	60000
368232000	368296000	64000
368197000	368263000	66000
369477000	369526000	49000
369568000	369617000	49000
369667000	369716000	49000
369726000	369775000	49000
369784000	369833000	49000
369843000	369892000	49000
369902000	369951000	49000
369961000	370010000	49000
369004000	369054000	50000
369064000	369114000	50000
369096000	369146000	50000
369124000	369174000	50000
369354000	369404000	50000
369447000	369497000	50000
369535000	369585000	50000
369627000	369677000	50000
369870000	369920000	50000
369989000	370039000	50000
369036000	369087000	51000
369416000	369467000	51000
369687000	369738000	51000
369809000	369860000	51000
369929000	369980000	51000
369156000	369208000	52000
369183000	369235000	52000
369507000	369559000	52000
369291000	369344000	53000
369747000	369800000	53000
369384000	369438000	54000
369319000	369374000	55000
369218000	369281000	63000
369594000	369657000	63000
369245000	369309000	64000
370142000	370191000	49000
370488000	370537000	49000
370607000	370656000	49000
370666000	370715000	49000
370050000	370100000	50000
370110000	370160000	50000
370169000	370219000	50000
370274000	370324000	50000
370334000	370384000	50000
370366000	370416000	50000
370454000	370504000	50000
370514000	370564000	50000
370761000	370811000	50000
370081000	370132000	51000
370306000	370357000	51000
370393000	370444000	51000
370700000	370751000	51000
370020000	370072000	52000
370426000	370478000	52000
370546000	370598000	52000
370728000	370780000	52000
370573000	370626000	53000
370790000	370843000	53000
370980000	371033000	53000
370635000	370689000	54000
370852000	370906000	54000
370916000	370970000	54000
370821000	370876000	55000
370955000	371014000	59000
370886000	370946000	60000
370200000	370264000	64000
370228000	370295000	67000
371083000	371131000	48000
371653000	371702000	49000
371677000	371726000	49000
371712000	371761000	49000
371770000	371819000	49000
371887000	371936000	49000
371023000	371073000	50000
371169000	371219000	50000
371465000	371515000	50000
371498000	371548000	50000
371557000	371607000	50000
371617000	371667000	50000
371736000	371786000	50000
371796000	371846000	50000
371828000	371878000	50000
371855000	371905000	50000
371946000	371996000	50000
371975000	372025000	50000
371276000	371327000	51000
371339000	371390000	51000
371402000	371453000	51000
371593000	371644000	51000
371042000	371094000	52000
371305000	371357000	52000
371367000	371419000	52000
371914000	371966000	52000
371141000	371194000	53000
371104000	371159000	55000
371429000	371485000	56000
371525000	371583000	58000
371203000	371266000	63000
371229000	371293000	64000
372527000	372572000	45000
372581000	372626000	45000
372692000	372738000	46000
372747000	372793000	46000
372471000	372518000	47000
372128000	372176000	48000
372635000	372683000	48000
372896000	372944000	48000
372069000	372118000	49000
372412000	372461000	49000
372802000	372851000	49000
372186000	372236000	50000
372836000	372886000	50000
372861000	372911000	50000
372921000	372971000	50000
372034000	372085000	51000
372158000	372209000	51000
372290000	372341000	51000
372318000	372369000	51000
372351000	372402000	51000
372953000	373004000	51000
372980000	373032000	52000
372006000	372059000	53000
372094000	372148000	54000
372218000	372280000	62000
372245000	372308000	63000
373134000	373183000	49000
373166000	373215000	49000
373193000	373242000	49000
373326000	373375000	49000
373449000	373498000	49000
373690000	373739000	49000
373785000	373834000	49000
373844000	373893000	49000
373902000	373951000	49000
373013000	373063000	50000
373546000	373596000	50000
373570000	373620000	50000
373630000	373680000	50000
373665000	373715000	50000
373748000	373798000	50000
373867000	373917000	50000
373926000	373976000	50000
373961000	374011000	50000
373265000	373316000	51000
373605000	373656000	51000
373724000	373775000	51000
373807000	373858000	51000
373986000	374037000	51000
373073000	373125000	52000
373104000	373156000	52000
373356000	373408000	52000
373418000	373470000	52000
373041000	373094000	53000
373507000	373560000	53000
373385000	373439000	54000
373480000	373535000	55000
373284000	373346000	62000
374047000	374096000	49000
374079000	374128000	49000
374166000	374215000	49000
374822000	374871000	49000
374020000	374070000	50000
374106000	374156000	50000
374198000	374248000	50000
374272000	374322000	50000
374763000	374813000	50000
374848000	374898000	50000
374971000	375021000	50000
374138000	374189000	51000
374666000	374717000	51000
374727000	374778000	51000
374787000	374838000	51000
374880000	374932000	52000
374908000	374961000	53000
374697000	374753000	56000
375143000	375189000	46000
375394000	375440000	46000
375087000	375134000	47000
375991000	376038000	47000
375030000	375078000	48000
375934000	375982000	48000
375198000	375247000	49000
375336000	375385000	49000
375449000	375498000	49000
375507000	375556000	49000
375755000	375804000	49000
375814000	375863000	49000
375276000	375327000	51000
375626000	375677000	51000
375565000	375617000	52000
375872000	375925000	53000
375686000	375745000	59000
376700000	376745000	45000
376981000	377026000	45000
376354000	376400000	46000
376757000	376803000	46000
376815000	376861000	46000
376870000	376916000	46000
376047000	376094000	47000
376298000	376345000	47000
376526000	376573000	47000
376925000	376972000	47000
376409000	376457000	48000
376467000	376515000	48000
376582000	376631000	49000
376642000	376691000	49000
376103000	376153000	50000
376162000	376215000	53000
376224000	376288000	64000
377694000	377738000	44000
377747000	377791000	44000
377980000	378024000	44000
377407000	377452000	45000
377584000	377629000	45000
377035000	377081000	46000
377529000	377575000	46000
377925000	377971000	46000
377638000	377685000	47000
377350000	377398000	48000
377800000	377848000	48000
377214000	377265000	51000
377461000	377519000	58000
377857000	377915000	58000
377275000	377340000	65000
378869000	378913000	44000
378033000	378078000	45000
378087000	378132000	45000
378196000	378241000	45000
378321000	378366000	45000
378487000	378532000	45000
378597000	378642000	45000
378706000	378751000	45000
378759000	378804000	45000
378978000	379023000	45000
378432000	378478000	46000
378651000	378697000	46000
378140000	378187000	47000
378541000	378588000	47000
378813000	378860000	47000
378922000	378969000	47000
378375000	378423000	48000
378262000	378311000	49000
379620000	379664000	44000
379727000	379771000	44000
379032000	379077000	45000
379086000	379131000	45000
379194000	379239000	45000
379673000	379718000	45000
379837000	379882000	45000
379949000	379994000	45000
379140000	379186000	46000
379321000	379368000	47000
379450000	379497000	47000
379507000	379554000	47000
379563000	379611000	48000
379780000	379828000	48000
379891000	379940000	49000
379248000	379311000	63000
379377000	379440000	63000
380058000	380102000	44000
380622000	380666000	44000
380785000	380829000	44000
380838000	380882000	44000
380945000	380989000	44000
380166000	380211000	45000
380404000	380449000	45000
380568000	380613000	45000
380731000	380776000	45000
380891000	380936000	45000
380998000	381043000	45000
380003000	380049000	46000
380514000	380560000	46000
380676000	380722000	46000
380111000	380158000	47000
380347000	380394000	47000
380458000	380505000	47000
380287000	380336000	49000
380220000	380278000	58000
381052000	381096000	44000
381105000	381149000	44000
381399000	381443000	44000
381345000	381390000	45000
381290000	381336000	46000
381935000	381981000	46000
381452000	381499000	47000
381878000	381926000	48000
381990000	382038000	48000
381158000	381211000	53000
381220000	381280000	60000
381805000	381868000	63000
382104000	382149000	45000
382159000	382206000	47000
382047000	382095000	48000
382518000	382567000	49000
382577000	382626000	49000
382395000	382445000	50000
382993000	383043000	50000
382417000	382468000	51000
382669000	382720000	51000
382933000	382984000	51000
382291000	382343000	52000
382333000	382385000	52000
382478000	382530000	52000
382607000	382659000	52000
382635000	382687000	52000
382958000	383010000	52000
382455000	382508000	53000
382697000	382750000	53000
382353000	382407000	54000
382894000	382948000	54000
382829000	382884000	55000
382540000	382597000	57000
382867000	382924000	57000
382729000	382787000	58000
382759000	382819000	60000
382796000	382857000	61000
382215000	382280000	65000
382246000	382322000	76000
382153000	382234000	81000
383871000	383920000	49000
383904000	383953000	49000
383116000	383166000	50000
383446000	383496000	50000
383482000	383532000	50000
383542000	383592000	50000
383601000	383651000	50000
383690000	383740000	50000
383750000	383800000	50000
383784000	383834000	50000
383962000	384012000	50000
383992000	384042000	50000
383156000	383207000	51000
383291000	383342000	51000
383354000	383405000	51000
383385000	383436000	51000
383506000	383557000	51000
383723000	383774000	51000
383843000	383894000	51000
383176000	383228000	52000
383567000	383619000	52000
383629000	383681000	52000
383809000	383861000	52000
383322000	383375000	53000
383420000	383473000	53000
383660000	383713000	53000
383930000	383983000	53000
383053000	383107000	54000
383020000	383075000	55000
383085000	383146000	61000
383217000	383281000	64000
383240000	383310000	70000
384346000	384394000	48000
384178000	384227000	49000
384404000	384453000	49000
384432000	384481000	49000
384944000	384993000	49000
384118000	384168000	50000
384145000	384195000	50000
384372000	384422000	50000
384491000	384541000	50000
384523000	384573000	50000
384550000	384600000	50000
384583000	384633000	50000
384642000	384692000	50000
384669000	384719000	50000
384884000	384934000	50000
384973000	385023000	50000
384021000	384072000	51000
384463000	384514000	51000
384609000	384660000	51000
384702000	384753000	51000
384763000	384814000	51000
384790000	384841000	51000
384913000	384964000	51000
384284000	384336000	52000
384729000	384781000	52000
384823000	384875000	52000
384851000	384903000	52000
384309000	384362000	53000
384081000	384135000	54000
384051000	384108000	57000
384236000	384299000	63000
384205000	384273000	68000
385602000	385650000	48000
385125000	385174000	49000
385418000	385467000	49000
385543000	385592000	49000
385659000	385708000	49000
385718000	385767000	49000
385839000	385888000	49000
385870000	385919000	49000
385960000	386009000	49000
385156000	385206000	50000
385184000	385234000	50000
385359000	385409000	50000
385382000	385432000	50000
385442000	385492000	50000
385624000	385674000	50000
385684000	385734000	50000
385744000	385794000	50000
385989000	386039000	50000
385002000	385053000	51000
385095000	385146000	51000
385321000	385372000	51000
385501000	385552000	51000
385928000	385979000	51000
385562000	385614000	52000
385898000	385950000	52000
385033000	385086000	53000
385062000	385115000	53000
385777000	385830000	53000
385295000	385350000	55000
385476000	385533000	57000
385803000	385860000	57000
385243000	385308000	65000
385215000	385283000	68000
386019000	386068000	49000
386107000	386156000	49000
386242000	386291000	49000
386301000	386350000	49000
386546000	386595000	49000
386048000	386098000	50000
386198000	386248000	50000
386399000	386449000	50000
386902000	386952000	50000
386961000	387011000	50000
386078000	386129000	51000
386138000	386189000	51000
386360000	386411000	51000
386458000	386509000	51000
